date,open,high,low,close,volume,vwap,ticker
2022-12-07 12:34:00,392.75,392.911,392.68,392.8,90341,392.7705,SPY
2022-12-07 12:35:00,392.78,393.04,392.78,392.99,85295,392.9699,SPY
2022-12-07 12:36:00,392.98,393.1458,392.91,393.0,281844,392.9503,SPY
2022-12-07 12:37:00,393.0,393.26,392.9709,393.1821,78998,393.1415,SPY
2022-12-07 12:38:00,393.2,393.235,392.77,392.91,88405,392.9745,SPY
2022-12-07 12:39:00,392.92,393.09,392.86,393.0399,61137,392.9863,SPY
2022-12-07 12:40:00,393.01,393.235,393.01,393.13,53135,393.1586,SPY
2022-12-07 12:41:00,393.12,393.4,393.1101,393.37,77160,393.299,SPY
2022-12-07 12:42:00,393.36,393.51,393.26,393.4587,48282,393.39,SPY
2022-12-07 12:43:00,393.455,393.83,393.38,393.81,120207,393.5825,SPY
2022-12-07 12:44:00,393.815,393.91,393.64,393.72,93584,393.7745,SPY
2022-12-07 12:45:00,393.72,393.78,393.52,393.68,79905,393.6776,SPY
2022-12-07 12:46:00,393.71,393.77,393.57,393.6032,291344,393.9032,SPY
2022-12-07 12:47:00,393.62,393.93,393.62,393.85,78898,393.8143,SPY
2022-12-07 12:48:00,393.84,394.09,393.76,394.03,93611,393.9479,SPY
2022-12-07 12:49:00,394.01,394.01,393.84,393.93,72782,393.915,SPY
2022-12-07 12:50:00,393.93,394.035,393.77,393.835,69086,393.9069,SPY
2022-12-07 12:51:00,393.84,394.02,393.8,393.86,39771,393.9313,SPY
2022-12-07 12:52:00,393.85,393.8999,393.7016,393.84,55625,393.8137,SPY
2022-12-07 12:53:00,393.8,393.95,393.8,393.905,33411,393.8922,SPY
2022-12-07 12:54:00,393.96,393.96,393.84,393.9,27552,393.8925,SPY
2022-12-07 12:55:00,393.895,394.03,393.86,393.96,96153,393.9687,SPY
2022-12-07 12:56:00,393.96,393.96,393.74,393.75,47765,393.8241,SPY
2022-12-07 12:57:00,393.75,393.84,393.66,393.82,70366,393.7166,SPY
2022-12-07 12:58:00,393.81,393.88,393.6101,393.6111,36413,393.7431,SPY
2022-12-07 12:59:00,393.62,393.7898,393.56,393.71,54368,393.6781,SPY
2022-12-07 13:00:00,393.71,393.91,393.68,393.8799,56654,393.8005,SPY
2022-12-07 13:01:00,393.87,393.94,393.68,393.9,41152,393.7853,SPY
2022-12-07 13:02:00,393.91,394.04,393.7901,393.9099,42309,393.9241,SPY
2022-12-07 13:03:00,393.9,393.94,393.595,393.63,73801,393.7204,SPY
2022-12-07 13:04:00,393.63,393.66,393.46,393.4601,89665,393.5456,SPY
2022-12-07 13:05:00,393.45,393.77,393.27,393.33,79498,393.3959,SPY
2022-12-07 13:06:00,393.31,393.64,393.27,393.5599,81274,393.4704,SPY
2022-12-07 13:07:00,393.55,393.68,393.43,393.61,67128,393.5619,SPY
2022-12-07 13:08:00,393.61,393.91,393.61,393.82,66207,393.8038,SPY
2022-12-07 13:09:00,393.8,393.96,393.7712,393.82,56797,393.8722,SPY
2022-12-07 13:10:00,393.84,393.92,393.61,393.79,56210,393.7393,SPY
2022-12-07 13:11:00,393.79,393.92,393.65,393.7,67917,393.8235,SPY
2022-12-07 13:12:00,393.7,394.15,393.7,394.07,99795,393.9873,SPY
2022-12-07 13:13:00,394.07,394.31,393.93,394.24,124886,394.1735,SPY
2022-12-07 13:14:00,394.26,394.39,394.22,394.299,86314,394.3248,SPY
2022-12-07 13:15:00,394.29,394.32,394.06,394.07,87707,394.135,SPY
2022-12-07 13:16:00,394.13,394.26,394.12,394.26,61294,394.1876,SPY
2022-12-07 13:17:00,394.25,394.33,394.152,394.32,41564,394.2662,SPY
2022-12-07 13:18:00,394.32,394.45,394.27,394.45,45590,394.3657,SPY
2022-12-07 13:19:00,394.46,394.59,394.42,394.52,83529,394.5142,SPY
2022-12-07 13:20:00,394.52,394.52,394.23,394.34,92351,394.3224,SPY
2022-12-07 13:21:00,394.33,394.55,394.15,394.2,84176,394.33,SPY
2022-12-07 13:22:00,394.1934,394.24,394.015,394.21,80456,394.1007,SPY
2022-12-07 13:23:00,394.21,394.26,394.1042,394.17,37026,394.1701,SPY
2022-12-07 13:24:00,394.15,394.37,394.15,394.37,55287,394.2943,SPY
2022-12-07 13:25:00,394.36,394.365,394.0,394.0,44432,394.1418,SPY
2022-12-07 13:26:00,394.025,394.18,393.92,394.1214,61116,394.0317,SPY
2022-12-07 13:27:00,394.14,394.16,394.01,394.06,36178,394.0885,SPY
2022-12-07 13:28:00,394.09,394.29,394.08,394.215,82084,394.1869,SPY
2022-12-07 13:29:00,394.22,394.29,394.13,394.2,31123,394.2078,SPY
2022-12-07 13:30:00,394.1414,394.2001,393.92,394.0,57728,394.0322,SPY
2022-12-07 13:31:00,394.0,394.17,393.96,393.995,40530,394.0808,SPY
2022-12-07 13:32:00,393.9891,394.06,393.8,394.0294,78111,393.9142,SPY
2022-12-07 13:33:00,394.01,394.01,393.8607,393.93,90737,393.9346,SPY
2022-12-07 13:34:00,393.93,394.1,393.85,394.02,142575,393.9897,SPY
2022-12-07 13:35:00,394.03,394.2,393.95,394.16,61539,394.0729,SPY
2022-12-07 13:36:00,394.16,394.16,393.89,393.9199,57838,393.9998,SPY
2022-12-07 13:37:00,393.91,393.91,393.56,393.62,98214,393.7451,SPY
2022-12-07 13:38:00,393.65,393.78,393.59,393.72,80000,393.677,SPY
2022-12-07 13:39:00,393.73,393.84,393.6715,393.69,54436,393.762,SPY
2022-12-07 13:40:00,393.705,393.91,393.64,393.8899,55689,393.8049,SPY
2022-12-07 13:41:00,393.88,393.99,393.822,393.8794,43343,393.9002,SPY
2022-12-07 13:42:00,393.86,393.95,393.77,393.95,157531,393.8767,SPY
2022-12-07 13:43:00,393.95,393.95,393.725,393.89,55429,393.8041,SPY
2022-12-07 13:44:00,393.89,393.9482,393.775,393.79,72477,393.8715,SPY
2022-12-07 13:45:00,393.785,393.89,393.7,393.71,38941,393.8041,SPY
2022-12-07 13:46:00,393.72,393.92,393.72,393.85,29209,393.848,SPY
2022-12-07 13:47:00,393.86,393.9,393.8,393.84,30796,393.8532,SPY
2022-12-07 13:48:00,393.78,393.895,393.755,393.8,39879,393.8114,SPY
2022-12-07 13:49:00,393.79,393.9,393.79,393.85,29299,393.8278,SPY
2022-12-07 13:50:00,393.82,393.86,393.44,393.46,100354,393.5938,SPY
2022-12-07 13:51:00,393.46,393.55,393.23,393.27,104953,393.417,SPY
2022-12-07 13:52:00,393.28,393.51,393.2699,393.46,84141,393.3721,SPY
2022-12-07 13:53:00,393.45,393.4945,393.34,393.45,64530,393.4067,SPY
2022-12-07 13:54:00,393.425,393.4483,393.32,393.44,416828,393.4599,SPY
2022-12-07 13:55:00,393.44,393.445,393.21,393.2201,91127,393.3392,SPY
2022-12-07 13:56:00,393.23,393.2799,393.05,393.1,97050,393.1518,SPY
2022-12-07 13:57:00,393.08,393.14,392.87,393.0553,117492,392.9852,SPY
2022-12-07 13:58:00,393.085,393.19,393.0634,393.09,50010,393.1192,SPY
2022-12-07 13:59:00,393.09,393.19,393.03,393.0425,45641,393.1089,SPY
2022-12-07 14:00:00,393.02,393.175,392.94,392.9798,114647,393.063,SPY
2022-12-07 14:01:00,393.0,393.04,392.7,392.7217,160407,392.8272,SPY
2022-12-07 14:02:00,392.73,392.76,392.37,392.399,423173,393.3868,SPY
2022-12-07 14:03:00,392.39,392.569,392.3246,392.44,116688,392.4684,SPY
2022-12-07 14:04:00,392.44,392.6659,392.44,392.57,63002,392.5608,SPY
2022-12-07 14:05:00,392.57,392.78,392.53,392.7,82833,392.6796,SPY
2022-12-07 14:06:00,392.69,392.76,392.655,392.7,61667,392.7093,SPY
2022-12-07 14:07:00,392.6999,392.7699,392.68,392.72,47591,392.7176,SPY
2022-12-07 14:08:00,392.73,392.83,392.72,392.8,108375,392.7787,SPY
2022-12-07 14:09:00,392.78,392.7978,392.65,392.74,93861,392.7255,SPY
2022-12-07 14:10:00,392.72,392.79,392.58,392.78,97281,392.6828,SPY
2022-12-07 14:11:00,392.77,392.94,392.73,392.915,135616,392.8573,SPY
2022-12-07 14:12:00,392.91,392.97,392.83,392.95,60338,392.9231,SPY
2022-12-07 14:13:00,392.94,393.14,392.9192,393.1201,99247,393.0408,SPY
2022-12-07 14:14:00,393.1311,393.38,393.13,393.3001,154076,393.2691,SPY
2022-12-07 14:15:00,393.31,393.3101,393.14,393.25,78360,393.2455,SPY
2022-12-07 14:16:00,393.25,393.35,393.17,393.345,48929,393.2952,SPY
2022-12-07 14:17:00,393.35,393.3899,393.14,393.14,117696,393.2219,SPY
2022-12-07 14:18:00,393.15,393.163,392.91,393.13,134044,393.0733,SPY
2022-12-07 14:19:00,393.13,393.19,392.98,392.9999,54907,393.0811,SPY
2022-12-07 14:20:00,393.0,393.1,392.88,392.925,118539,392.9884,SPY
2022-12-07 14:21:00,392.95,392.96,392.7,392.78,86118,392.829,SPY
2022-12-07 14:22:00,392.78,392.8,392.625,392.65,83355,392.6953,SPY
2022-12-07 14:23:00,392.65,392.76,392.49,392.63,128704,392.6101,SPY
2022-12-07 14:24:00,392.64,392.809,392.6,392.8,109357,392.6937,SPY
2022-12-07 14:25:00,392.8035,393.17,392.8,393.14,142203,392.9737,SPY
2022-12-07 14:26:00,393.15,393.15,392.9763,393.095,66687,393.0577,SPY
2022-12-07 14:27:00,393.1,393.17,393.0,393.08,63520,393.0992,SPY
2022-12-07 14:28:00,393.08,393.27,393.073,393.15,129157,393.1819,SPY
2022-12-07 14:29:00,393.15,393.2,393.07,393.13,42155,393.1217,SPY
2022-12-07 14:30:00,393.12,393.15,392.9,392.96,88617,393.0448,SPY
2022-12-07 14:31:00,392.96,393.12,392.89,393.1,51607,392.9855,SPY
2022-12-07 14:32:00,393.09,393.33,393.09,393.275,344843,393.7494,SPY
2022-12-07 14:33:00,393.27,393.32,393.18,393.31,48561,393.2647,SPY
2022-12-07 14:34:00,393.324,393.54,393.3123,393.53,179919,393.4299,SPY
2022-12-07 14:35:00,393.53,393.595,393.39,393.56,150757,393.4787,SPY
2022-12-07 14:36:00,393.57,393.66,393.51,393.5301,95379,393.6112,SPY
2022-12-07 14:37:00,393.53,393.67,393.455,393.545,94592,393.5685,SPY
2022-12-07 14:38:00,393.55,393.65,393.5102,393.63,73481,393.5765,SPY
2022-12-07 14:39:00,393.65,393.68,393.61,393.63,50787,393.6431,SPY
2022-12-07 14:40:00,393.64,393.73,393.595,393.725,87984,393.6807,SPY
2022-12-07 14:41:00,393.72,393.7215,393.4199,393.47,90956,393.5039,SPY
2022-12-07 14:42:00,393.46,393.51,393.3099,393.315,78267,393.426,SPY
2022-12-07 14:43:00,393.32,393.35,393.11,393.34,130620,393.2546,SPY
2022-12-07 14:44:00,393.33,393.53,393.24,393.5199,90499,393.394,SPY
2022-12-07 14:45:00,393.5,393.56,393.25,393.325,72769,393.4001,SPY
2022-12-07 14:46:00,393.33,393.33,393.18,393.25,59100,393.2463,SPY
2022-12-07 14:47:00,393.265,393.35,393.175,393.34,59901,393.195,SPY
2022-12-07 14:48:00,393.335,393.455,393.23,393.37,93478,393.3319,SPY
2022-12-07 14:49:00,393.38,393.385,393.21,393.26,110614,393.3451,SPY
2022-12-07 14:50:00,393.26,393.265,393.1,393.13,75000,393.1745,SPY
2022-12-07 14:51:00,393.135,393.31,393.135,393.23,65379,393.2382,SPY
2022-12-07 14:52:00,393.24,393.26,392.96,393.0,110007,393.0476,SPY
2022-12-07 14:53:00,393.0,393.0999,392.96,393.0,64457,393.047,SPY
2022-12-07 14:54:00,392.98,393.09,392.945,392.96,61320,393.0105,SPY
2022-12-07 14:55:00,392.97,393.07,392.9052,392.95,122429,392.9564,SPY
2022-12-07 14:56:00,392.95,392.97,392.73,392.87,122010,392.8454,SPY
2022-12-07 14:57:00,392.87,392.97,392.7206,392.96,93689,392.83,SPY
2022-12-07 14:58:00,392.97,393.06,392.67,392.7,137191,392.8887,SPY
2022-12-07 14:59:00,392.68,392.97,392.68,392.92,88739,392.8457,SPY
2022-12-07 15:00:00,392.91,393.06,392.81,392.967,97301,392.9277,SPY
2022-12-07 15:01:00,392.96,393.2,392.96,393.0493,79192,393.1135,SPY
2022-12-07 15:02:00,393.05,393.4,393.05,393.299,112788,393.3021,SPY
2022-12-07 15:03:00,393.295,393.33,393.14,393.2387,75132,393.2048,SPY
2022-12-07 15:04:00,393.2248,393.37,393.2075,393.35,89908,393.3037,SPY
2022-12-07 15:05:00,393.34,393.391,393.21,393.22,58789,393.3089,SPY
2022-12-07 15:06:00,393.2099,393.26,392.97,393.02,66392,393.0801,SPY
2022-12-07 15:07:00,393.03,393.03,392.76,392.7799,117232,392.8378,SPY
2022-12-07 15:08:00,392.76,392.84,392.67,392.7499,130611,392.757,SPY
2022-12-07 15:09:00,392.75,392.8199,392.335,392.56,145910,392.5651,SPY
2022-12-07 15:10:00,392.54,392.656,392.455,392.6,92693,392.5336,SPY
2022-12-07 15:11:00,392.59,392.61,392.44,392.57,83594,392.5112,SPY
2022-12-07 15:12:00,392.5616,392.79,392.5601,392.635,145624,392.6866,SPY
2022-12-07 15:13:00,392.64,392.855,392.635,392.82,74978,392.7261,SPY
2022-12-07 15:14:00,392.8199,392.85,392.6,392.625,100033,392.6978,SPY
2022-12-07 15:15:00,392.64,392.7195,392.5,392.62,84204,392.6084,SPY
2022-12-07 15:16:00,392.635,392.95,392.635,392.705,86334,392.8143,SPY
2022-12-07 15:17:00,392.705,392.765,392.545,392.575,76028,392.6468,SPY
2022-12-07 15:18:00,392.59,392.63,392.335,392.37,89555,392.4791,SPY
2022-12-07 15:19:00,392.37,392.51,392.34,392.46,61235,392.435,SPY
2022-12-07 15:20:00,392.45,392.51,392.09,392.13,146295,392.3087,SPY
2022-12-07 15:21:00,392.13,392.3095,392.09,392.18,199244,392.1732,SPY
2022-12-07 15:22:00,392.185,392.36,392.095,392.285,106913,392.2183,SPY
2022-12-07 15:23:00,392.2801,392.54,392.22,392.45,140807,392.4805,SPY
2022-12-07 15:24:00,392.46,392.6,392.42,392.51,112204,392.495,SPY
2022-12-07 15:25:00,392.52,392.61,392.455,392.61,62487,392.5426,SPY
2022-12-07 15:26:00,392.59,392.67,392.5399,392.65,191486,392.6082,SPY
2022-12-07 15:27:00,392.635,392.65,392.42,392.62,115133,392.5589,SPY
2022-12-07 15:28:00,392.65,392.8142,392.62,392.74,127599,392.7393,SPY
2022-12-07 15:29:00,392.745,392.81,392.68,392.785,71096,392.7349,SPY
2022-12-07 15:30:00,392.79,392.96,392.75,392.9201,143651,392.8615,SPY
2022-12-07 15:31:00,392.951,393.14,392.84,393.1,148422,392.9132,SPY
2022-12-07 15:32:00,393.1,393.16,393.05,393.1001,216924,393.0895,SPY
2022-12-07 15:33:00,393.1,393.22,393.02,393.0201,170779,393.1458,SPY
2022-12-07 15:34:00,393.025,393.06,392.875,392.95,289005,392.9412,SPY
2022-12-07 15:35:00,392.955,393.07,392.74,392.765,231881,392.9511,SPY
2022-12-07 15:36:00,392.751,392.905,392.725,392.8,388288,393.5425,SPY
2022-12-07 15:37:00,392.79,392.939,392.79,392.8375,84216,392.855,SPY
2022-12-07 15:38:00,392.835,393.08,392.78,393.06,410640,393.5422,SPY
2022-12-07 15:39:00,393.05,393.15,392.9447,393.09,82500,393.0648,SPY
2022-12-07 15:40:00,393.09,393.175,392.87,392.89,347307,393.6823,SPY
2022-12-07 15:41:00,392.89,392.98,392.73,392.8,119994,392.8351,SPY
2022-12-07 15:42:00,392.805,392.98,392.76,392.89,94937,392.8715,SPY
2022-12-07 15:43:00,392.9,392.92,392.705,392.73,104263,392.7896,SPY
2022-12-07 15:44:00,392.74,392.91,392.69,392.725,419825,393.4716,SPY
2022-12-07 15:45:00,392.72,392.94,392.68,392.9,262168,392.8149,SPY
2022-12-07 15:46:00,392.91,393.04,392.74,392.805,216133,392.942,SPY
2022-12-07 15:47:00,392.805,392.98,392.77,392.88,138511,392.8864,SPY
2022-12-07 15:48:00,392.91,393.02,392.84,392.8772,120147,392.9387,SPY
2022-12-07 15:49:00,392.88,392.9901,392.83,392.86,155760,392.9158,SPY
2022-12-07 15:50:00,392.86,393.04,392.76,392.93,303022,392.8919,SPY
2022-12-07 15:51:00,392.95,393.01,392.785,392.965,211550,392.9174,SPY
2022-12-07 15:52:00,392.98,393.14,392.89,393.1,275063,392.9851,SPY
2022-12-07 15:53:00,393.1,393.13,393.04,393.078,154346,393.0861,SPY
2022-12-07 15:54:00,393.08,393.2507,393.07,393.2,263288,393.1796,SPY
2022-12-07 15:55:00,393.2,393.46,393.15,393.45,609367,393.5656,SPY
2022-12-07 15:56:00,393.44,393.48,393.28,393.385,332663,393.387,SPY
2022-12-07 15:57:00,393.385,393.42,393.261,393.41,221026,393.3565,SPY
2022-12-07 15:58:00,393.41,393.42,393.24,393.25,435091,393.3256,SPY
2022-12-07 15:59:00,393.25,393.4,393.08,393.15,1376964,393.2244,SPY
2022-12-08 09:30:00,395.14,395.35,394.85,395.0,549095,395.0628,SPY
2022-12-08 09:31:00,395.01,395.075,394.4808,394.65,321457,394.7352,SPY
2022-12-08 09:32:00,394.67,394.8159,394.46,394.52,322453,394.6167,SPY
2022-12-08 09:33:00,394.53,394.54,394.09,394.2,282497,394.306,SPY
2022-12-08 09:34:00,394.21,394.27,393.88,394.02,285495,394.0507,SPY
2022-12-08 09:35:00,394.0,394.145,393.9,394.0,262669,394.0128,SPY
2022-12-08 09:36:00,393.99,394.03,393.73,393.89,155655,393.8778,SPY
2022-12-08 09:37:00,393.89,394.28,393.87,394.12,459323,393.6573,SPY
2022-12-08 09:38:00,394.08,394.21,393.84,394.159,167604,394.0281,SPY
2022-12-08 09:39:00,394.1601,394.41,394.125,394.285,218195,394.2919,SPY
2022-12-08 09:40:00,394.29,394.59,394.29,394.54,168541,394.4512,SPY
2022-12-08 09:41:00,394.54,394.6,394.15,394.3599,128819,394.3302,SPY
2022-12-08 09:42:00,394.36,394.38,394.2147,394.3,75357,394.2906,SPY
2022-12-08 09:43:00,394.29,394.3,394.05,394.23,54149,394.1784,SPY
2022-12-08 09:44:00,394.2362,394.2687,393.63,393.65,171437,393.8862,SPY
2022-12-08 09:45:00,393.65,393.93,393.45,393.875,167340,393.6149,SPY
2022-12-08 09:46:00,393.875,394.35,393.85,394.33,193828,394.0388,SPY
2022-12-08 09:47:00,394.33,394.5299,394.27,394.3622,150295,394.4018,SPY
2022-12-08 09:48:00,394.34,394.54,394.1445,394.43,140129,394.341,SPY
2022-12-08 09:49:00,394.46,394.55,394.37,394.4999,132199,394.4841,SPY
2022-12-08 09:50:00,394.5,394.89,394.43,394.7722,154711,394.6775,SPY
2022-12-08 09:51:00,394.77,395.2,394.77,394.9301,191840,395.0358,SPY
2022-12-08 09:52:00,394.93,395.16,394.87,395.1153,152400,395.0247,SPY
2022-12-08 09:53:00,395.111,395.52,395.11,395.3,215080,395.3524,SPY
2022-12-08 09:54:00,395.3,395.46,395.2,395.225,155203,395.3146,SPY
2022-12-08 09:55:00,395.2389,395.38,395.155,395.37,183452,395.2504,SPY
2022-12-08 09:56:00,395.36,395.82,395.35,395.8057,189779,395.5646,SPY
2022-12-08 09:57:00,395.81,396.0384,395.66,395.69,261663,395.8442,SPY
2022-12-08 09:58:00,395.69,396.008,395.69,395.9218,141992,395.8528,SPY
2022-12-08 09:59:00,395.94,396.2501,395.94,396.18,197078,396.0984,SPY
2022-12-08 10:00:00,396.18,396.6,396.18,396.35,295952,396.427,SPY
2022-12-08 10:01:00,396.35,396.41,396.16,396.22,185504,396.2546,SPY
2022-12-08 10:02:00,396.22,396.31,396.0618,396.1,342051,396.1547,SPY
2022-12-08 10:03:00,396.09,396.2984,396.07,396.26,133184,396.1903,SPY
2022-12-08 10:04:00,396.25,396.4,396.205,396.36,132163,396.3127,SPY
2022-12-08 10:05:00,396.375,396.71,396.3701,396.66,224472,396.5839,SPY
2022-12-08 10:06:00,396.65,396.83,396.59,396.6485,160240,396.7293,SPY
2022-12-08 10:07:00,396.66,396.91,396.65,396.71,179040,396.8116,SPY
2022-12-08 10:08:00,396.77,396.94,396.77,396.8662,101232,396.87,SPY
2022-12-08 10:09:00,396.87,396.93,396.54,396.6001,443808,394.7436,SPY
2022-12-08 10:10:00,396.59,396.69,396.56,396.6,175850,396.6324,SPY
2022-12-08 10:11:00,396.595,396.68,396.3199,396.35,207988,396.5095,SPY
2022-12-08 10:12:00,396.36,396.579,396.36,396.5,179378,396.4557,SPY
2022-12-08 10:13:00,396.5,396.75,396.49,396.605,97671,396.6498,SPY
2022-12-08 10:14:00,396.59,396.6501,396.56,396.59,56946,396.608,SPY
2022-12-08 10:15:00,396.61,396.851,396.61,396.79,123376,396.7533,SPY
2022-12-08 10:16:00,396.78,396.78,396.27,396.49,280590,396.4833,SPY
2022-12-08 10:17:00,396.47,396.5,396.325,396.325,94594,396.3981,SPY
2022-12-08 10:18:00,396.315,396.42,396.15,396.18,199076,396.2361,SPY
2022-12-08 10:19:00,396.17,396.27,396.0901,396.12,120854,396.1674,SPY
2022-12-08 10:20:00,396.12,396.38,396.12,396.3785,105718,396.2528,SPY
2022-12-08 10:21:00,396.35,396.56,396.305,396.41,117871,396.4345,SPY
2022-12-08 10:22:00,396.3999,396.5249,396.34,396.52,119547,396.4202,SPY
2022-12-08 10:23:00,396.5,396.52,396.27,396.35,66485,396.3619,SPY
2022-12-08 10:24:00,396.36,396.53,396.34,396.4999,111421,396.4455,SPY
2022-12-08 10:25:00,396.48,396.82,396.43,396.78,133026,396.6588,SPY
2022-12-08 10:26:00,396.785,397.17,396.6987,397.16,220142,396.9694,SPY
2022-12-08 10:27:00,397.155,397.2,396.88,396.985,154978,397.0697,SPY
2022-12-08 10:28:00,396.985,397.13,396.955,397.08,216574,397.0728,SPY
2022-12-08 10:29:00,397.09,397.0956,396.9,396.98,68835,396.9802,SPY
2022-12-08 10:30:00,397.0,397.09,396.65,396.69,260443,396.8487,SPY
2022-12-08 10:31:00,396.68,396.77,396.38,396.46,118611,396.5386,SPY
2022-12-08 10:32:00,396.4,396.7899,396.4,396.72,131210,396.63,SPY
2022-12-08 10:33:00,396.71,396.93,396.6,396.9,69483,396.7378,SPY
2022-12-08 10:34:00,396.9,397.16,396.88,397.09,163658,397.0266,SPY
2022-12-08 10:35:00,397.08,397.14,396.87,396.995,137857,397.0294,SPY
2022-12-08 10:36:00,396.99,397.03,396.78,396.985,186195,396.9851,SPY
2022-12-08 10:37:00,396.98,397.36,396.97,397.1,217184,397.1875,SPY
2022-12-08 10:38:00,397.1,397.13,396.85,396.86,101156,396.9472,SPY
2022-12-08 10:39:00,396.85,396.94,396.78,396.8104,83879,396.8569,SPY
2022-12-08 10:40:00,396.83,396.97,396.7614,396.9595,75506,396.865,SPY
2022-12-08 10:41:00,396.93,396.93,396.6501,396.72,78289,396.7408,SPY
2022-12-08 10:42:00,396.72,396.7725,396.37,396.42,96192,396.533,SPY
2022-12-08 10:43:00,396.425,396.5162,396.31,396.39,109743,396.3977,SPY
2022-12-08 10:44:00,396.425,396.595,396.4,396.54,78885,396.5272,SPY
2022-12-08 10:45:00,396.52,396.58,396.36,396.425,72966,396.4614,SPY
2022-12-08 10:46:00,396.42,396.62,396.42,396.5625,49943,396.5071,SPY
2022-12-08 10:47:00,396.575,396.76,396.553,396.6,96191,396.6691,SPY
2022-12-08 10:48:00,396.59,396.6699,396.53,396.58,49099,396.6088,SPY
2022-12-08 10:49:00,396.565,396.715,396.5201,396.7092,60998,396.6018,SPY
2022-12-08 10:50:00,396.71,396.91,396.62,396.63,86302,396.7718,SPY
2022-12-08 10:51:00,396.63,396.814,396.5101,396.814,56486,396.6589,SPY
2022-12-08 10:52:00,396.805,396.93,396.76,396.83,78052,396.8408,SPY
2022-12-08 10:53:00,396.8,396.86,396.64,396.6901,68739,396.7599,SPY
2022-12-08 10:54:00,396.69,396.8079,396.6,396.8079,40932,396.6878,SPY
2022-12-08 10:55:00,396.82,396.91,396.76,396.87,132491,396.8664,SPY
2022-12-08 10:56:00,396.85,396.97,396.8,396.8058,53972,396.8862,SPY
2022-12-08 10:57:00,396.8,396.89,396.62,396.64,45463,396.7592,SPY
2022-12-08 10:58:00,396.64,396.6652,396.53,396.55,82351,396.5967,SPY
2022-12-08 10:59:00,396.55,396.68,396.49,396.6279,76824,396.5726,SPY
2022-12-08 11:00:00,396.63,396.895,396.58,396.82,68407,396.7557,SPY
2022-12-08 11:01:00,396.785,396.86,396.6,396.68,47556,396.7062,SPY
2022-12-08 11:02:00,396.675,396.685,396.14,396.26,180588,396.4067,SPY
2022-12-08 11:03:00,396.27,396.428,396.21,396.39,101047,396.3175,SPY
2022-12-08 11:04:00,396.35,396.48,396.12,396.12,96890,396.2737,SPY
2022-12-08 11:05:00,396.125,396.2693,396.12,396.24,67186,396.1935,SPY
2022-12-08 11:06:00,396.225,396.225,395.8,395.87,212275,395.9885,SPY
2022-12-08 11:07:00,395.8799,395.9099,395.66,395.8099,136444,395.7669,SPY
2022-12-08 11:08:00,395.79,395.88,395.71,395.7478,109534,395.7917,SPY
2022-12-08 11:09:00,395.73,395.76,395.47,395.4898,204573,395.5861,SPY
2022-12-08 11:10:00,395.475,395.88,395.44,395.88,182879,395.673,SPY
2022-12-08 11:11:00,395.87,395.928,395.7343,395.865,95630,395.8374,SPY
2022-12-08 11:12:00,395.86,395.862,395.75,395.81,64607,395.8077,SPY
2022-12-08 11:13:00,395.815,395.9778,395.67,395.975,101358,395.8628,SPY
2022-12-08 11:14:00,395.96,395.96,395.78,395.9,61493,395.8782,SPY
2022-12-08 11:15:00,395.91,396.0,395.81,395.855,50975,395.9049,SPY
2022-12-08 11:16:00,395.84,395.85,395.58,395.69,66349,395.7073,SPY
2022-12-08 11:17:00,395.6828,395.7094,395.55,395.63,78044,395.6285,SPY
2022-12-08 11:18:00,395.62,395.63,395.32,395.37,87430,395.4836,SPY
2022-12-08 11:19:00,395.33,395.3477,395.01,395.3,242712,395.1698,SPY
2022-12-08 11:20:00,395.29,395.525,395.18,395.37,158916,395.3918,SPY
2022-12-08 11:21:00,395.37,395.4,395.1,395.22,93368,395.2176,SPY
2022-12-08 11:22:00,395.22,395.22,395.04,395.0901,125904,395.114,SPY
2022-12-08 11:23:00,395.1,395.48,395.1,395.469,98665,395.3569,SPY
2022-12-08 11:24:00,395.43,395.45,395.22,395.27,82394,395.3391,SPY
2022-12-08 11:25:00,395.26,395.33,395.12,395.31,72081,395.2235,SPY
2022-12-08 11:26:00,395.3,395.63,395.295,395.6,114988,395.509,SPY
2022-12-08 11:27:00,395.5993,395.63,395.49,395.55,74424,395.5695,SPY
2022-12-08 11:28:00,395.56,395.8,395.5307,395.79,125737,395.6579,SPY
2022-12-08 11:29:00,395.795,395.93,395.77,395.87,136096,395.8367,SPY
2022-12-08 11:30:00,395.875,395.98,395.81,395.94,89861,395.9105,SPY
2022-12-08 11:31:00,395.958,395.99,395.84,395.925,68785,395.9163,SPY
2022-12-08 11:32:00,395.925,396.03,395.83,395.98,51683,395.9238,SPY
2022-12-08 11:33:00,395.98,396.0,395.8,395.89,156948,395.9178,SPY
2022-12-08 11:34:00,395.8843,395.94,395.81,395.82,50173,395.8679,SPY
2022-12-08 11:35:00,395.83,395.87,395.53,395.57,136262,395.6498,SPY
2022-12-08 11:36:00,395.58,395.755,395.54,395.7095,80809,395.6317,SPY
2022-12-08 11:37:00,395.73,395.97,395.7,395.915,84408,395.8852,SPY
2022-12-08 11:38:00,395.94,396.225,395.93,396.2,149889,396.0879,SPY
2022-12-08 11:39:00,396.21,396.2805,396.119,396.2,167138,396.2221,SPY
2022-12-08 11:40:00,396.21,396.26,396.09,396.13,70233,396.1833,SPY
